Bauwerk Name;Bauwerkselement Name;Bauwerkselement Typ;Bauwerkselement Nummer;Bauwerkselement Niveau;X-Koordinate;Y-Koordinate;Bauwerksreferenzort Nummer;Bauwerkselement Exportnummer
Frankfurt (Oder), Neuberesinchen;Tramsteig Neuberesinchen;Zugang und ÖV;2;0;14,535509;52,322917;360103;301340002
Frankfurt (Oder), Neuberesinchen Bhf;Bahnsteig Gleis 1;ÖV;1;0;14,546092;52,322322;360001;300821001
Frankfurt (Oder), Neuberesinchen Bhf;Frankfurt (Oder), Neuberesinchen Bhf;Bauwerk;821;;14,546612;52,322545;360001;900360001
Frankfurt (Oder), Neuberesinchen Bhf;Zugang Mühlenweg;Zugang;3;0;14,545722;52,322325;360001;300821003
Frankfurt (Oder), Neuberesinchen Bhf;Zugang Nußweg;Zugang;2;0;14,546391;52,322640;360001;300821002
Frankfurt (Oder), Neuberesinchen Bhf/Bus;Bushalt Mühlenweg aus Klabundstraße;Zugang und ÖV;2;0;14,545630;52,322302;360175;303473002
Frankfurt (Oder), Neuberesinchen Bhf/Bus;Bushalt Mühlenweg hinter Klabundstraße;Zugang und ÖV;1;0;14,545729;52,322478;360175;303473001
Frankfurt (Oder), Neuberesinchen Bhf/Bus;Frankfurt (Oder), Neuberesinchen Bhf/Bus;Bauwerk;3473;;14,545617;52,322324;360175;900360175
Frankfurt (Oder), Neue Welt;Frankfurt (Oder), Neue Welt;Bauwerk;3423;;14,543172;52,360499;360105;900360105
Frankfurt (Oder), Neue Welt;Tram- Bushalt Neue Welt;Zugang und ÖV;1;0;14,543275;52,360589;360105;303423001
Frankfurt (Oder), Neue Welt;Tram- Bushalt Neue Welt;Zugang und ÖV;2;0;14,543269;52,360268;360105;303423002
Frankfurt (Oder), Oderhang;Bushalt Oderhang;Zugang und ÖV;1;0;14,539974;52,358299;360214;303464001
Frankfurt (Oder), Oderhang;Bushalt Oderhang;Zugang und ÖV;2;0;14,540238;52,358149;360214;303464002
Frankfurt (Oder), Oderhang;Frankfurt (Oder), Oderhang;Bauwerk;3464;;14,540218;52,358145;360214;900360214
Frankfurt (Oder), Oderturm;Frankfurt (Oder), Oderturm;Bauwerk;3425;;14,551403;52,341804;360107;900360107
Frankfurt (Oder), Oderturm;Tramsteig Oderturm;ÖV;1;0;14,551736;52,341771;360107;303425001
Frankfurt (Oder), Oderturm;Tramsteig Oderturm;ÖV;2;0;14,551395;52,341796;360107;303425002
Frankfurt (Oder), Oderturm;Zugang Logenstraße Ecke Karl-Marx-Straße;Zugang;3;0;14,551219;52,341984;360107;303425003
Frankfurt (Oder), Oderturm;Zugang Logenstraße Ecke Lindenstraße;Zugang;4;0;14,551190;52,341664;360107;303425004
Frankfurt (Oder), Otto-Nagel-Str.;Bushalt Otto-Nagel-Straße;Zugang und ÖV;1;0;14,513882;52,348274;360108;303426001
Frankfurt (Oder), Otto-Nagel-Str.;Bushalt Otto-Nagel-Straße;Zugang und ÖV;2;0;14,514259;52,348584;360108;303426002
Frankfurt (Oder), Otto-Nagel-Str.;Frankfurt (Oder), Otto-Nagel-Str.;Bauwerk;3426;;14,514592;52,348985;360108;900360108
Frankfurt (Oder), Otto-Nagel-Str.;Zugang Hellweg Ecke August-Bebel-Straße;Zugang;4;0;14,513453;52,347680;360108;303426004
Frankfurt (Oder), Otto-Nagel-Str.;Zugang Rathenaustraße Ecke August-Bebel-Straße;Zugang;3;0;14,513583;52,347815;360108;303426003
Frankfurt (Oder), Pagram Eichenallee;Bushalt Pagram Eichenallee;Zugang und ÖV;1;0;14,458475;52,325140;360109;303427001
Frankfurt (Oder), Pagram Eichenallee;Bushalt Pagram Eichenallee;Zugang und ÖV;2;0;14,458776;52,325409;360109;303427002
Frankfurt (Oder), Pagram Eichenallee;Frankfurt (Oder), Pagram Eichenallee;Bauwerk;3427;;14,458889;52,325510;360109;900360109
Frankfurt (Oder), Pagram Nord;Bushalt Pagram Nord;Zugang und ÖV;1;0;14,461565;52,329061;360110;303428001
Frankfurt (Oder), Pagram Nord;Bushalt Pagram Nord;Zugang und ÖV;2;0;14,461622;52,329035;360110;303428002
Frankfurt (Oder), Pagram Nord;Frankfurt (Oder), Pagram Nord;Bauwerk;3428;;14,461799;52,329288;360110;900360110
Frankfurt (Oder), Perleberger Str.;Bushalt Perleberger Straße;Zugang und ÖV;1;0;14,528525;52,360135;360111;303429001
Frankfurt (Oder), Perleberger Str.;Bushalt Perleberger Straße;Zugang und ÖV;2;0;14,528407;52,359916;360111;303429002
Frankfurt (Oder), Perleberger Str.;Frankfurt (Oder), Perleberger Str.;Bauwerk;3429;;14,529268;52,358955;360111;900360111
Frankfurt (Oder), Potsdamer Str.;Bushalt Potsdamer Straße;Zugang und ÖV;1;0;14,531927;52,337006;360112;303430001
Frankfurt (Oder), Potsdamer Str.;Bushalt Potsdamer Straße;Zugang und ÖV;2;0;14,531546;52,337182;360112;303430002
Frankfurt (Oder), Potsdamer Str.;Frankfurt (Oder), Potsdamer Str.;Bauwerk;3430;;14,531544;52,337144;360112;900360112
Frankfurt (Oder), Prager Str.;Bushalt Prager Straße;Zugang und ÖV;1;0;14,535675;52,352945;360113;303431001
Frankfurt (Oder), Prager Str.;Bushalt Prager Straße;Zugang und ÖV;2;0;14,535899;52,352917;360113;303431002
Frankfurt (Oder), Prager Str.;Frankfurt (Oder), Prager Str.;Bauwerk;3431;;14,535984;52,352923;360113;900360113
Frankfurt (Oder), Puschkinstr./IHK;Bushalt Puschkinstraße IHK;Zugang und ÖV;1;0;14,535429;52,335981;360116;303432001
Frankfurt (Oder), Puschkinstr./IHK;Bushalt Puschkinstraße IHK;Zugang und ÖV;2;0;14,535048;52,336076;360116;303432002
Frankfurt (Oder), Puschkinstr./IHK;Frankfurt (Oder), Puschkinstr./IHK;Bauwerk;3432;;14,535236;52,336022;360116;900360116
Frankfurt (Oder), Rathenaustr.;Bushalt Rathenaustraße;Zugang und ÖV;1;0;14,525810;52,354225;360118;303434001
Frankfurt (Oder), Rathenaustr.;Bushalt Rathenaustraße;Zugang und ÖV;2;0;14,525890;52,354159;360118;303434002
Frankfurt (Oder), Rathenaustr.;Frankfurt (Oder), Rathenaustr.;Bauwerk;3434;;14,525954;52,354145;360118;900360118
Frankfurt (Oder), R.-Havemann-Str.;Frankfurt (Oder), R.-Havemann-Str.;Bauwerk;3433;;14,530295;52,332226;360117;900360117
Frankfurt (Oder), R.-Havemann-Str.;R.-Havemann-Str.;Zugang und ÖV;1;0;;;360117;303433001
Frankfurt (Oder), R.-Havemann-Str.;R.-Havemann-Str.;Zugang und ÖV;2;0;;;360117;303433002
Frankfurt (Oder), Römerhügel;Bushalt Römerhügel;Zugang und ÖV;1;0;14,513960;52,333447;360219;303472001
Frankfurt (Oder), Römerhügel;Frankfurt (Oder), Römerhügel;Bauwerk;3472;;14,513854;52,333405;360219;900360219
Frankfurt (Oder), Rosengarten Bhf;Bahnsteig Gleis 1;ÖV;1;-1;14,473098;52,337943;360004;300822001
Frankfurt (Oder), Rosengarten Bhf;Bahnsteig Gleis 2;ÖV;9;-1;14,473073;52,337971;360004;300822009
Frankfurt (Oder), Rosengarten Bhf;Bahnsteig Treppe zum Zugang Hauptstraße;Zwischenpunkt;5;-1;14,471917;52,337609;360004;300822005
Frankfurt (Oder), Rosengarten Bhf;Bushalt Hauptstraße vor Kirchsteig;Zugang und ÖV;3;0;14,471475;52,338034;360004;300822003
Frankfurt (Oder), Rosengarten Bhf;Bushalt Wendeschleife nach Kirchsteig;Zugang und ÖV;4;0;14,471308;52,338107;360004;300822004
Frankfurt (Oder), Rosengarten Bhf;Frankfurt (Oder), Rosengarten Bhf;Bauwerk;822;;14,471443;52,338063;360004;900360004
Frankfurt (Oder), Rosengarten Bhf;Zugang Hauptstraße Treppe zum Bahnsteig Gleis 1 und 2;Zugang;2;0;14,471616;52,337519;360004;300822002
Frankfurt (Oder), Rosengarten Landhotel;Bushalt Rosengarten Landhotel;Zugang und ÖV;1;0;14,472532;52,333370;360138;303479001
Frankfurt (Oder), Rosengarten Landhotel;Frankfurt (Oder), Rosengarten Landhotel;Bauwerk;3479;;14,472532;52,333370;360138;900360138
Frankfurt (Oder), Rosengarten Lindenplatz;Bushalt Rosengarten Lindenplatz;Zugang und ÖV;1;0;14,472210;52,341139;360215;303465001
Frankfurt (Oder), Rosengarten Lindenplatz;Bushalt Rosengarten Lindenplatz;Zugang und ÖV;2;0;14,471406;52,341140;360215;303465002
Frankfurt (Oder), Rosengarten Lindenplatz;Frankfurt (Oder), Rosengarten Lindenplatz;Bauwerk;3465;;14,471592;52,341154;360215;900360215
Frankfurt (Oder), Rosengarten Waldstr.;Bushalt Rosengarten Waldstraße;Zugang und ÖV;1;0;14,466981;52,339888;360121;303435001
Frankfurt (Oder), Rosengarten Waldstr.;Bushalt Rosengarten Waldstraße;Zugang und ÖV;2;0;14,466418;52,339487;360121;303435002
Frankfurt (Oder), Rosengarten Waldstr.;Frankfurt (Oder), Rosengarten Waldstr.;Bauwerk;3435;;14,466400;52,339910;360121;900360121
Frankfurt (Oder), Rosengarten Weidenweg;Bushalt Rosengarten Weidenweg;Zugang und ÖV;1;0;14,473728;52,343375;360007;303487001
Frankfurt (Oder), Rosengarten Weidenweg;Frankfurt (Oder), Rosengarten Weidenweg;Bauwerk;3487;;14,473650;52,343404;360007;900360007
Frankfurt (Oder), Schillerstr.;Bushalt Schillerstraße;Zugang und ÖV;1;0;14,491050;52,348611;360122;303436001
Frankfurt (Oder), Schillerstr.;Bushalt Schillerstraße;Zugang und ÖV;2;0;14,492390;52,348573;360122;303436002
Frankfurt (Oder), Schillerstr.;Frankfurt (Oder), Schillerstr.;Bauwerk;3436;;14,492415;52,348511;360122;900360122
Frankfurt (Oder), Schöne Aussicht;Bushalt Schöne Aussicht;Zugang und ÖV;1;0;14,553600;52,322497;360124;303438001
Frankfurt (Oder), Schöne Aussicht;Bushalt Schöne Aussicht;Zugang und ÖV;2;0;14,553802;52,321868;360124;303438002
